0,62666.666666666664
137552,60333.333333333336
126686,51000.0
97357,54666.666666666664
95285,53666.666666666664
98466,52666.666666666664
98050,50333.333333333336
84310,50666.666666666664
82348,46666.666666666664
83921,48666.666666666664
84823,51333.333333333336
83414,52000.0
84270,54666.666666666664
97633,55333.333333333336
92238,60333.333333333336
97536,55000.0
83646,53666.666666666664
83208,56666.666666666664
97099,54000.0
82257,56000.0
97426,53000.0
80176,58666.666666666664
68146,56666.666666666664
69598,60333.333333333336
68363,65000.0
68940,57666.666666666664
54444,61000.0
54265,67666.66666666667
68966,64666.66666666667
69862,54666.666666666664
55690,55333.333333333336
55183,52333.333333333336
55935,56333.333333333336
55547,53666.666666666664
41964,54000.0
55796,52333.333333333336
43052,50333.333333333336
41430,52666.666666666664
42228,56666.666666666664
41823,58000.0
41761,59000.0
41783,61000.0
41565,59000.0
41219,61666.666666666664
28064,61666.666666666664
13763,63000.0
13980,63000.0
13806,62666.666666666664
13801,63000.0
13983,66000.0
13947,64333.33333333333
0,67333.33333333333
0,74666.66666666667
0,81666.66666666667
0,88000.0
500752,82000.0
235020,77000.0
81944,79333.33333333333
122436,73666.66666666667
249125,67666.66666666667
153616,60666.666666666664
124276,52000.0
110506,44333.333333333336
82488,44000.0
83728,45333.333333333336
81847,46000.0
81806,50000.0
81535,48666.666666666664
68507,51333.333333333336
54504,52333.333333333336
54717,51000.0
55514,52000.0
55361,55333.333333333336
54689,59000.0
55876,48666.666666666664
