0,327666.6666666667
733604,303000.0
487201,312000.0
688794,321000.0
455615,288000.0
950001,354333.3333333333
662299,341666.6666666667
754305,289666.6666666667
667931,211666.66666666666
498887,226000.0
529127,247666.66666666666
560049,325333.3333333333
783061,408666.6666666667
921503,396000.0
636491,540333.3333333334
1481946,499333.3333333333
1165420,476333.3333333333
1141583,442666.6666666667
719332,420333.3333333333
1349084,344000.0
807659,388333.3333333333
924518,401666.6666666667
865522,468333.3333333333
1016766,434666.6666666667
935070,409666.6666666667
716784,350000.0
902461,306666.6666666667
664199,306333.3333333333
675701,306333.3333333333
638718,277666.6666666667
526071,329333.3333333333
605616,296000.0
521525,299333.3333333333
533022,321333.3333333333
623092,382333.3333333333
739683,399000.0
349448,412666.6666666667
1300707,382666.6666666667
824088,387333.3333333333
837602,495666.6666666667
982659,506333.3333333333
1152999,439666.6666666667
983525,398000.0
882191,413333.3333333333
955638,394333.3333333333
899339,445333.3333333333
979939,435666.6666666667
401940,392666.6666666667
816677,395333.3333333333
931961,368000.0
821722,377000.0
780635,394333.3333333333
876205,405333.3333333333
871257,413333.3333333333
920327,412333.3333333333
913025,379333.3333333333
888674,356333.3333333333
820173,282333.3333333333
190220,282333.3333333333
0,299000.0
705870,354333.3333333333
792451,366666.6666666667
876326,397666.6666666667
955209,378666.6666666667
921609,396333.3333333333
932902,509666.6666666667
1210235,451333.3333333333
1073865,399000.0
946827,399000.0
968807,405666.6666666667
965412,397333.3333333333
913577,418000.0
996279,388000.0
936941,484666.6666666667
1128665,458000.0
1051644,424333.3333333333
999743,468666.6666666667
1131363,384000.0
900437,356000.0
821046,387666.6666666667
918880,387333.3333333333
108762,462333.3333333333
1963216,432333.3333333333
1030255,340666.6666666667
607801,321000.0
973808,339666.6666666667
814813,370000.0
851894,389333.3333333333
903715,354666.6666666667
723078,351333.3333333333
710242,493000.0
1034239,459333.3333333333
931178,445666.6666666667
946237,469666.6666666667
955117,479000.0
624518,492666.6666666667
1268608,471666.6666666667
906786,471666.6666666667
908529,447000.0
833298,483666.6666666667
916203,422333.3333333333
800807,479666.6666666667
901966,451333.3333333333
832514,454333.3333333333
735889,456000.0
720499,469666.6666666667
749599,433333.3333333333
716115,479000.0
728975,540000.0
850095,549000.0
864215,550000.0
824152,503000.0
759244,491333.3333333333
712899,463333.3333333333
666098,487000.0
678996,442333.3333333333
645204,420000.0
577477,343666.6666666667
457443,358000.0
492599,354666.6666666667
478032,359666.6666666667
451304,340000.0
425234,299000.0
343428,360000.0
440228,392000.0
485245,525333.3333333334
633622,539666.6666666666
660323,495666.6666666667
612010,511666.6666666667
612430,439333.3333333333
545420,546666.6666666666
672810,557666.6666666666
574474,550000.0
566267,532333.3333333334
520434,538666.6666666666
479406,533000.0
437919,536333.3333333334
388932,545666.6666666666
343079,573000.0
294217,647000.0
292059,603000.0
243841,600333.3333333334
255529,610666.6666666666
269284,562333.3333333334
197357,586000.0
192047,554666.6666666666
120731,513666.6666666666
131017,510333.3333333333
109728,506333.3333333333
121323,494333.3333333333
147027,488666.6666666667
130891,521666.6666666666
120499,566000.0
118926,540000.0
98258,487000.0
97772,448000.0
175200,441000.0
48441,404333.3333333333
171779,429000.0
60748,443333.3333333333
60832,390000.0
473571,398333.3333333333
36993,393333.3333333333
73080,334000.0
61552,335333.3333333333
73806,359000.0
96315,425333.3333333333
122160,282333.3333333333
82345,236000.0
60179,215000.0
97921,227000.0
48510,249000.0
58849,276666.6666666667
48886,250333.33333333334
58730,347333.3333333333
60675,399000.0
81608,384000.0
417934,284000.0
453546,270666.6666666667
258520,260666.6666666667
260872,293666.6666666667
562245,360000.0
342947,361333.3333333333
59962,333333.3333333333
0,383333.3333333333
868196,383333.3333333333
1052093,342333.3333333333
1061410,316000.0
1445652,278333.3333333333
929151,319666.6666666667
815649,410000.0
1071248,366666.6666666667
914964,356666.6666666667
876332,361000.0
71222,405333.3333333333
1315000,385666.6666666667
899556,391000.0
878013,359000.0
800963,284666.6666666667
609972,331666.6666666667
695735,338666.6666666667
720838,285333.3333333333
613342,275333.3333333333
571546,269333.3333333333
558476,277000.0
557502,271000.0
565493,293666.6666666667
540800,277000.0
516224,328666.6666666667
581351,294666.6666666667
471059,284000.0
417524,252000.0
332145,232666.66666666666
275726,239000.0
280643,210666.66666666666
215770,207333.33333333334
257045,198000.0
257417,197666.66666666666
251559,235000.0
266650,270333.3333333333
328041,295333.3333333333
333969,302666.6666666667
338196,352333.3333333333
373529,388333.3333333333
385082,378666.6666666667
336941,350666.6666666667
301551,339333.3333333333
293475,384333.3333333333
312219,437000.0
345560,508666.6666666667
385218,420333.3333333333
334562,512666.6666666666
322933,514000.0
256068,549333.3333333334
251195,607666.6666666666
292713,633000.0
294929,646333.3333333334
214806,685000.0
268083,721666.6666666666
288828,717666.6666666666
279864,710000.0
245269,723333.3333333334
166493,704333.3333333334
131328,794666.6666666666
144381,798666.6666666666
141972,805666.6666666666
626687,680666.6666666666
565693,661000.0
1237518,572000.0
497071,575666.6666666666
12209,643666.6666666666
636389,663666.6666666666
1352464,618333.3333333334
1323721,599000.0
872161,543333.3333333334
1182498,501333.3333333333
1211632,429000.0
1123340,390666.6666666667
971740,354333.3333333333
1092679,296333.3333333333
973629,304666.6666666667
456903,317000.0
12288,339000.0
465596,374666.6666666667
800665,488000.0
1024230,401666.6666666667
1342742,384333.3333333333
1080757,371000.0
1068544,332666.6666666667
1016778,280000.0
897615,294333.3333333333
737136,289666.6666666667
793628,287333.3333333333
24264,217666.66666666666
506778,238333.33333333334
535980,218333.33333333334
616549,185000.0
1015333,168333.33333333334
438687,207000.0
430624,165333.33333333334
313450,255666.66666666666
498553,289333.3333333333
538812,333666.6666666667
659657,350333.3333333333
628310,403000.0
719565,356666.6666666667
622555,311666.6666666667
533819,339333.3333333333
610805,385000.0
664416,370333.3333333333
669320,370333.3333333333
587376,373666.6666666667
607767,262333.3333333333
388490,326666.6666666667
454666,284666.6666666667
383353,295666.6666666667
365484,225000.0
283333,137333.33333333334
166184,172666.66666666666
270353,147666.66666666666
197085,174666.66666666666
220673,241000.0
294930,210333.33333333334
255980,180333.33333333334
254803,158666.66666666666
211101,138666.66666666666
195159,155333.33333333334
276320,113666.66666666667
169892,138000.0
155137,122333.33333333333
133116,118333.33333333333
143357,132666.66666666666
142432,100000.0
97292,136666.66666666666
118498,177000.0
144175,236333.33333333334
202353,225000.0
178012,190333.33333333334
156264,152666.66666666666
106581,152333.33333333334
145303,228000.0
143125,216666.66666666666
145762,265666.6666666667
154855,257333.3333333333
157943,201333.33333333334
107141,142000.0
73474,147333.33333333334
85132,190000.0
122883,198333.33333333334
118992,192666.66666666666
106615,225666.66666666666
95285,153333.33333333334
60216,108666.66666666667
36720,95333.33333333333
35941,91000.0
36528,108666.66666666667
120200,198000.0
96117,228000.0
121497,187000.0
108807,198000.0
95096,203333.33333333334
85591,147666.66666666666
84925,148333.33333333334
84571,107333.33333333333
47919,240666.66666666666
198365,203000.0
109298,180666.66666666666
155887,183333.33333333334
98452,272666.6666666667
158020,270666.6666666667
145595,240666.66666666666
144231,273000.0
158558,304666.6666666667
167155,319666.6666666667
155911,370666.6666666667
175454,300000.0
121410,312666.6666666667
102841,301000.0
59995,311333.3333333333
73346,346000.0
82738,351333.3333333333
72471,378666.6666666667
97761,365000.0
85298,395333.3333333333
83055,400666.6666666667
83134,393000.0
71706,379000.0
83011,403333.3333333333
673030,364333.3333333333
168998,291666.6666666667
399583,270666.6666666667
665765,268333.3333333333
761149,277666.6666666667
254014,218333.33333333334
60780,243333.33333333334
527111,176666.66666666666
581478,110000.0
471016,132000.0
280818,197333.33333333334
329503,161000.0
900131,162333.33333333334
413652,145666.66666666666
373847,138000.0
340188,158000.0
191481,217000.0
734085,249000.0
456529,324333.3333333333
892078,232666.66666666666
525585,313000.0
704399,288000.0
660277,250333.33333333334
577406,270666.6666666667
630877,287666.6666666667
662732,295666.6666666667
671459,269333.3333333333
292455,241333.33333333334
198077,240000.0
571923,210000.0
511745,239333.33333333334
535531,226000.0
509700,197666.66666666666
450412,176666.66666666666
365994,189333.33333333334
406522,161333.33333333334
344085,194666.66666666666
303605,124000.0
428776,157333.33333333334
368872,170666.66666666666
367179,152666.66666666666
97536,168333.33333333334
388654,173666.66666666666
362763,205000.0
434212,225000.0
525879,196333.33333333334
387216,229666.66666666666
435567,210666.66666666666
393978,144000.0
266765,82666.66666666667
131583,90000.0
216519,81000.0
170924,97666.66666666667
167787,91666.66666666667
158345,127666.66666666667
210158,220000.0
369917,229000.0
376952,253000.0
440941,290000.0
463054,281000.0
444352,147666.66666666666
207798,221666.66666666666
291050,288333.3333333333
367112,295333.3333333333
354562,217333.33333333334
263687,182000.0
189765,248666.66666666666
269258,223666.66666666666
241572,215000.0
198001,222333.33333333334
192234,214333.33333333334
196425,240000.0
230048,234333.33333333334
231406,248000.0
229513,258666.6666666667
259351,330666.6666666667
336084,331000.0
327893,378000.0
387044,470333.3333333333
457247,483333.3333333333
454118,500000.0
460312,535000.0
526052,465000.0
357186,505333.3333333333
380504,532666.6666666666
365863,524666.6666666666
364656,493333.3333333333
335090,577666.6666666666
387854,533000.0
343580,581666.6666666666
343052,624333.3333333334
350785,691000.0
430695,787666.6666666666
478498,748333.3333333334
451961,861666.6666666666
487400,810333.3333333334
444740,896333.3333333334
477773,885000.0
434426,847666.6666666666
395362,830333.3333333334
407258,808000.0
337081,800000.0
312993,734333.3333333334
294431,723666.6666666666
288632,750333.3333333334
281524,758666.6666666666
222537,807333.3333333334
165864,756000.0
108917,741333.3333333334
147145,730666.6666666666
158339,722333.3333333334
107299,731666.6666666666
82267,777333.3333333334
143893,804333.3333333334
71870,846000.0
48220,901333.3333333334
473437,929000.0
73258,902666.6666666666
73075,924666.6666666666
48455,925666.6666666666
72794,838000.0
399202,882333.3333333334
791705,918333.3333333334
964212,851333.3333333334
916893,809666.6666666666
1817435,745666.6666666666
72087,754333.3333333334
1717509,665333.3333333334
2024985,639000.0
1347499,618000.0
1330437,595000.0
779460,604000.0
811276,592333.3333333334
571893,612333.3333333334
511958,571000.0
1508484,529000.0
1420874,517666.6666666666
302817,542666.6666666666
298951,521666.6666666666
1497742,484000.0
1440066,462333.3333333333
1369490,373333.3333333333
1301297,328666.6666666667
969362,318666.6666666667
880772,307333.3333333333
820485,340666.6666666667
767447,364666.6666666667
895987,353666.6666666667
936757,372333.3333333333
158821,383333.3333333333
1049952,372000.0
1707689,272000.0
601789,258666.6666666667
696969,276666.6666666667
613611,327333.3333333333
807260,244666.66666666666
576997,278000.0
641905,301666.6666666667
669531,325666.6666666667
155048,329333.3333333333
1249934,296000.0
646813,297333.3333333333
635822,297333.3333333333
498776,371333.3333333333
954234,354666.6666666667
755986,345000.0
716539,428333.3333333333
896745,435666.6666666667
844578,454333.3333333333
948055,444666.6666666667
109506,477000.0
1822263,430333.3333333333
891676,425333.3333333333
858778,439666.6666666667
846196,443000.0
883091,420000.0
814682,429000.0
843742,473333.3333333333
931360,452333.3333333333
810202,463333.3333333333
782561,449333.3333333333
766138,429666.6666666667
719733,432333.3333333333
638192,369333.3333333333
543005,386000.0
548132,469333.3333333333
658680,481666.6666666667
614637,443333.3333333333
559433,461666.6666666667
566267,465000.0
569239,419666.6666666667
528415,506666.6666666667
605390,543333.3333333334
635544,618333.3333333334
666137,609666.6666666666
674859,581666.6666666666
673875,640000.0
717005,664000.0
669891,719333.3333333334
762661,619333.3333333334
618638,680333.3333333334
600561,702333.3333333334
581848,689000.0
438249,683333.3333333334
478313,536666.6666666666
321179,555000.0
322502,563666.6666666666
297679,594666.6666666666
294650,537000.0
255497,590333.3333333334
274083,603000.0
278895,619333.3333333334
290322,691333.3333333334
310705,622333.3333333334
267961,565000.0
198856,575333.3333333334
182014,561666.6666666666
193447,618666.6666666666
167135,616666.6666666666
167717,627333.3333333334
167869,619000.0
131358,602000.0
109177,612000.0
122035,629666.6666666666
159362,585000.0
105637,579000.0
95457,604000.0
72870,607333.3333333334
84843,550000.0
84222,600000.0
86743,588666.6666666666
173390,602000.0
121023,602666.6666666666
172465,574666.6666666666
169176,574333.3333333334
141692,599000.0
106887,654333.3333333334
134376,643000.0
95644,659000.0
90952,668000.0
1187668,632000.0
752944,685333.3333333334
1165913,658000.0
699557,708000.0
1488657,611333.3333333334
1533537,500000.0
1411766,425666.6666666667
146769,386000.0
144417,359666.6666666667
905083,346333.3333333333
816993,359000.0
760772,259000.0
763778,283000.0
680733,299666.6666666667
753202,330000.0
797370,389333.3333333333
889083,424333.3333333333
1036160,386666.6666666667
1124409,345666.6666666667
261557,379000.0
881595,371333.3333333333
980796,388000.0
949542,393333.3333333333
1005263,373666.6666666667
1027629,340333.3333333333
684039,274666.6666666667
902661,319333.3333333333
734701,362000.0
860215,318000.0
968423,276333.3333333333
371181,266666.6666666667
293896,347000.0
714731,391000.0
961718,424333.3333333333
1075228,383333.3333333333
1158979,336666.6666666667
520860,342000.0
314167,344000.0
812626,354666.6666666667
1707741,316333.3333333333
790386,382000.0
533923,343000.0
835430,420666.6666666667
1016941,298333.3333333333
728857,246000.0
572722,243000.0
578083,251000.0
364261,234333.33333333334
549420,200666.66666666666
479261,213333.33333333334
510686,258000.0
572315,289000.0
642221,279000.0
610055,284333.3333333333
612061,319666.6666666667
657240,334333.3333333333
663705,285666.6666666667
545319,285666.6666666667
405447,328333.3333333333
671386,253333.33333333334
489717,272666.6666666667
537221,308000.0
583065,325666.6666666667
660240,327000.0
617450,325666.6666666667
630417,401666.6666666667
733446,385000.0
719278,382666.6666666667
712038,404333.3333333333
750710,432000.0
749215,391000.0
676921,396333.3333333333
713092,405333.3333333333
674538,457333.3333333333
735244,468000.0
669500,486333.3333333333
638469,555000.0
656552,556000.0
641967,588000.0
638591,583666.6666666666
613417,527333.3333333334
538569,545666.6666666666
543208,517666.6666666666
494518,504333.3333333333
450479,464666.6666666667
414496,482333.3333333333
433789,466666.6666666667
412095,516666.6666666666
486212,508666.6666666667
