664631502,71955260,0,1469818579.7305112
27447,13727,0,41226.31870109233
10796,10820,0,21712.526488529293
3395,4505,0,7945.087332276734
37383,55598,0,93078.01629698854
17938,21749,0,39738.36360971717
15064,15054,0,30169.193210839432
8654,7443,0,16196.270016150322
27061,58894,0,86005.03355179411
17041,23213,0,40303.994840662956
16058,15971,0,32126.49703476069
8560,7350,0,15959.935199211423
19048,35534,0,54632.609083660886
27062,23100,0,50259.1237564138
14938,20159,0,35148.47910626958
7654,13977,0,21731.8553634805
2546,7400,0,9995.459135221201
26480,73396,0,99924.97352051195
11456,34142,0,45698.75674025563
9023,24375,0,33450.383660665626
3907,16740,0,20698.292527355283
1360,7722,0,9183.62117905187
5057,102785,0,107892.9558313504
6170,39230,0,45449.84445025723
3722,24256,0,28074.701003692648
48,9848,0,9946.049224749875
4985,48194,0,53229.44912346344
5126,45148,0,50374.23529880816
6290,31327,0,37666.8703678306
6070,15687,0,21855.002706984276
2571,4989,0,7609.443722838206
40319,84298,0,124667.73664280116
13724,31142,0,44964.67898942118
6296,18694,0,25040.40161164016
5034,8730,0,13813.657726523388
20859,35628,0,56585.38626449433
20099,25090,0,45239.56032817968
14936,19899,0,34885.97774043189
12609,13849,0,26558.168847610003
4967,3753,0,8769.93541999021
23929,52553,0,76530.24972578941
13401,19386,0,32884.207035611595
7382,13395,0,20826.688498187654
2521,6293,0,8913.086960491923
10096,70939,0,81085.37702030418
7364,33125,0,40539.16355002252
8911,21411,0,30422.035462034895
6214,11191,0,17455.616058626343
1304,3809,0,5163.211016544685
29955,77294,0,107348.55941669771
14818,27163,0,42031.0938643326
10214,21635,0,31899.87202842497
5176,12780,0,18057.99511316112
9954,54530,0,64534.924107924664
4869,47105,0,52022.117213128535
6439,38081,0,44622.10262257257
5130,24202,0,29384.103667839623
1305,11374,0,12729.787642769594
2551,102025,0,104674.59164422165
6234,39620,0,45904.02290981527
3642,23985,0,27722.801728562812
98,11255,0,11404.522253654517
2507,51850,0,54406.22886142939
5061,38159,0,43318.63027057755
3733,28233,0,32015.887953916965
48,17395,0,17494.068828461095
100,7662,0,7862.936317485778
2611,96061,0,98722.94312865594
2586,39265,0,41902.49607195824
5064,24990,0,30153.881247922745
4998,14934,0,19982.149013342743
1313,6355,0,7719.18266615673
13685,45787,0,59570.763520088694
6420,83609,0,90079.92398014422
6436,23018,0,29505.497242878446
1338,12499,0,13935.61351056737
48,4967,0,5065.173418900631
5088,71883,0,77021.07114247927
2532,26885,0,29515.01748529899
2618,18002,0,20671.726290363826
2610,11555,0,14216.893842023033
96,2528,0,2721.8448046444787
50,35659,0,35759.903898806435
5038,26245,0,31333.046689107883
2573,17403,0,20074.98532865504
2599,10261,0,12911.671289452914
49,43958,0,44057.62534272793
99,31224,0,31422.78498946217
50,24007,0,24108.002249817477
49,12513,0,12611.798735002281
100,7631,0,7831.97439398161
1287,49,0,1386.19748337461
3880,3921,0,7851.902776404546
2626,61783,0,64510.04960025928
1337,19364,0,20753.00469114474
2573,11485,0,14109.924917632703
98,51086,0,51283.843234754095
99,45162,0,45312.36249317241
49,37896,0,37996.196395884035
2589,22486,0,25175.696025552792
50,10216,0,10317.732152327862
51,1391,0,1494.0685452347373
8073,105,0,8283.39256282809
2513,43246,0,45809.22772354878
2456,22941,0,25445.384310155107
2579,11204,0,13882.920102318805
48,81332,0,81430.0131551198
48,37518,0,37661.97902665455
94,25010,0,25152.026926958963
47,9636,0,9731.176703596386
98,103471,0,103669.66212113819
3758,41496,0,45303.07645619551
2506,24592,0,27147.42563897106
93,10709,0,10897.325308297626
48,55163,0,55261.07019600575
97,39530,0,39725.70135883611
2565,27518,0,30133.147074160886
45,10358,0,10449.191782339398
94,82028,0,82215.90408976632
45,34837,0,34929.391427648254
101,26938,0,27140.80431583513
49,15057,0,15156.804105734313
49,60838,0,60937.33318801434
95,42179,0,42370.36553726877
49,27335,0,27433.55443190055
48,17260,0,17357.682322377004
101,6398,0,6600.179001631658
49,98293,0,98393.29691717983
49,41158,0,41257.80257091049
2570,29860,0,32529.929889133968
96,14698,0,14843.402030187648
51,5265,0,5367.4194455583765
5001,108653,0,113752.36321709011
2252,29993,0,32290.226541757325
2524,17070,0,19690.56584997306
2498,58341,0,60887.99512637271
2437,39749,0,42283.17455965342
1320,25839,0,27209.000363276864
2577,17734,0,20361.76255453929
2564,6391,0,9055.604127751067
5065,108250,0,113365.03918796293
2566,42797,0,45414.091171859654
1338,27365,0,28801.641367794327
48,12395,0,12493.824062098334
49,55281,0,55381.28503528759
97,39485,0,39681.13036693253
3795,25001,0,28845.75474174698
1307,16422,0,17779.50370573555
99,6349,0,6548.025195394294
49,74938,0,75037.44761444395
4977,29647,0,34675.00587645024
99,22703,0,22902.54825399803
50,16534,0,16635.914505502915
100,6354,0,6504.320233395627
100,94921,0,95121.9937090449
5158,35423,0,40631.32249252127
6409,25423,0,31882.430734565325
1330,14944,0,16372.708371481805
48,4926,0,5023.450715659052
2565,84624,0,87240.1896101582
3902,34155,0,38157.975249427924
3873,23005,0,26929.505611663684
1310,12721,0,14081.255930499663
94,38262,0,38452.257308457796
2549,28754,0,31354.120116551625
3838,22923,0,26811.940185333875
99,12602,0,12801.725431672321
50,7688,0,7789.163842424525
51,2676,0,2778.5443877906414
101,63713,0,63915.98574638032
50,26879,0,26980.613600086253
48,18456,0,18553.669252330725
99,10083,0,10282.155220466886
48,45030,0,45127.14161204794
50,37424,0,37526.732942515046
3828,22371,0,26298.352060944588
50,17811,0,17912.594336005594
99,10196,0,10346.223382008755
97,45528,0,45724.25624265035
50,33125,0,33226.39922266764
49,24861,0,25009.0079263136
97,15923,0,16068.603912531555
47,4905,0,5000.941149638029
4892,42194,0,47182.44048707698
3688,62961,0,66697.76399876442
3811,17666,0,21527.1183331498
99,7547,0,7745.718335919165
4996,70552,0,75598.22556097213
2504,34449,0,37002.86771026665
5101,22633,0,27835.235891207245
1298,11236,0,12584.960342883487
1301,3863,0,5264.383978247653
17339,35679,0,53065.11446782803
4952,55278,0,60279.765756660476
1305,12206,0,13607.84258666125
2452,38461,0,40961.54053541274
7517,31090,0,38656.79926504424
7071,16393,0,23558.244548915423
2600,14074,0,16724.97578985443
95,3695,0,3885.5801241578506
14902,82508,0,97459.80768526981
7392,33200,0,40698.15217691745
7458,18534,0,26090.13371799319
2599,8778,0,11427.73750703252
4967,92111,0,97127.50842006452
2435,29443,0,31973.037501815237
2457,18122,0,20627.89734870757
2598,8853,0,11551.459254956137
2485,86517,0,89050.81881137205
2536,37283,0,39868.80849090513
2588,25041,0,27729.180311407326
47,10822,0,10917.478571469412
49,43657,0,43755.91235065592
98,37239,0,37436.75107791106
3813,22641,0,26504.69878691758
49,12503,0,42229.75715099247
98,4995,0,34755.40649761412
4985,49449,0,114048.65198927752
5853,17378,0,50941.84138987697
1317,15292,0,47168.08229644285
48,6100,0,35253.05948181414
4939,24237,0,87395.21837603605
2579,21670,0,54678.215625998375
2497,13563,0,45514.833630190755
1389,6257,0,37594.281785357234
49,49,30285,30385.1148191816
89,90,8014,8195.097099723282
46,4683,51310,56040.03730522561
91,137,15069,15298.169059974678
46,46,9338,9430.806452017418
44,2324,27658,30027.92148252209
89,2305,17235,19631.49515549168
47,2509,13322,15880.485895050364
96,1259,4936,6292.757382568941
48,14699,28153,42900.97488336795
90,3511,42384,45985.8848553218
46,46,10553,10646.540324058182
92,4758,37538,42390.391764178275
94,47,29722,29864.114751297337
45,2370,15970,18386.341977309872
92,1214,4750,6057.470437109132
47,9558,66933,76539.01311115875
95,21749,21688,43533.374625502154
49,2543,16313,18906.841565804767
48,96,6149,6295.004685425494
92,9397,73886,83375.80654026582
44,5592,18871,24508.132022749647
95,1339,8495,9930.269536782496
48,9804,71879,81732.58228677334
47,3682,24063,27793.002557867883
94,1240,13133,14468.29661965713
48,2483,4922,7454.3861685242755
2572,7524,1335,11431.858777895635
7487,9968,54556,72012.7191557304
1146,3386,13273,17806.436898561762
94,1248,3651,4994.936502925282
46,15158,58946,74151.43846075732
85,6533,17447,24066.309912042816
2200,1166,32451,35817.50625988647
2476,7192,29391,39059.80545172422
2446,1223,17993,21663.086886844474
2602,2598,11335,16536.85110282817
4991,7472,37117,49581.969129501
2464,9749,27822,40036.6524130384
4603,3371,17820,25795.274955494766
45,92,4695,4832.656227719183
4895,7225,60779,72899.9043417433
2393,4790,17713,24896.71194443374
2430,1263,7116,10809.771525422198
7099,7104,17479,31682.96388982892
2397,5856,50265,58518.84730257309
2468,1235,10746,14450.17060854215
2556,2553,3719,8829.077268612116
4801,9500,49522,63825.119790989
2452,1251,18105,21809.08445807216
2299,2297,8944,13541.129622039465
5015,49,24868,29932.897812912877
2480,2512,18097,23090.530291400068
2553,4979,13722,21255.309723973754
2497,1277,7419,11193.59729430455
4837,4833,27338,37008.72397887157
2255,43,16653,18952.69101078184
2433,1263,11791,15488.254317914249
2487,47,2435,4970.4282615868615
4946,9845,41616,56408.52237960344
2465,2463,11971,16899.94398617502
2478,96,6131,8707.35423959655
47,95,3754,3898.151036960845
98,15054,42478,57631.472512952605
