692721242,187259433,0,1635058740.1704364
15224,15230,0,30524.420685617686
45951,47063,0,93064.27382335694
16542,19186,0,35779.68910144842
10462,14248,0,24813.351506577023
3850,10218,0,14120.563590673264
2598,3925,0,6574.011179962378
13021,56817,0,69941.02380587062
10095,26316,0,36462.280471239115
4877,15858,0,20784.35275937597
1416,8901,0,10418.511211679519
49,3825,0,3925.096067605717
15129,67575,0,82754.62278754219
10084,26410,0,36594.18271221975
3846,17809,0,21706.764737626203
1324,11545,0,12919.681335857282
98,2538,0,2735.9934890624063
5082,27730,0,32863.36232987105
2646,23378,0,26076.63187083882
1361,16505,0,17967.670964376335
1327,11530,0,12908.844131155858
49,3800,0,3898.2864327482007
5103,53976,0,59180.02362482132
3890,25671,0,29612.55720740661
1324,20409,0,21784.541258958117
2631,11492,0,14224.694159296576
1302,3803,0,5155.025564487202
10390,1397,0,11838.774117438952
11400,52963,0,64463.44644773317
5086,22658,0,27794.225718581492
2560,16394,0,19004.81099643049
5054,6283,0,11436.427725859468
1307,79251,0,80608.23607672454
13581,27099,0,40730.202134929226
2581,18718,0,21399.369721424344
5052,10070,0,15172.695500949589
1323,2643,0,4017.078395455894
20289,2580,0,22969.637927588235
6340,47704,0,54095.150840277085
1317,15299,0,16667.780232539077
1370,8947,0,10419.705192872765
49,3783,0,3882.1039585737994
102,63467,0,63621.6728081022
17543,28789,0,46431.89258891096
9079,21976,0,31107.465604179328
5128,15272,0,20451.34812554142
1366,6430,0,7897.604744459567
12878,42451,0,55381.048004986515
12737,35451,0,48239.643254461764
10346,24379,0,34827.382299340614
6332,16372,0,22755.07041536442
2562,8901,0,11514.146386113161
14332,24646,0,39080.554842626065
7624,59378,0,67053.37801626339
5169,26855,0,32074.922139379007
2567,19041,0,21709.47731942014
5250,11596,0,16897.973630609315
49,2569,0,2669.575414013127
12556,63882,0,76537.91507857162
2582,22406,0,25037.866033957114
2563,13851,0,16464.849443601004
1304,6384,0,7789.335713527958
7482,29578,0,37110.469897047755
2450,20435,0,22933.58311189758
2579,15050,0,17728.99995963596
1318,7639,0,9008.86007678504
1310,3843,0,5202.588823548908
14835,50294,0,65286.235074408134
10068,23966,0,34084.02854913152
7671,17778,0,25500.494648388303
3976,13025,0,17103.556383277515
1311,5095,0,6456.6548566483525
12555,63725,0,76329.84209147104
6355,23910,0,30365.072944026335
1329,19219,0,20600.238544389646
1370,10190,0,11611.007694963026
97,5034,0,5229.933525080855
12673,69424,0,82147.86218836122
8664,22118,0,30831.466475222634
6528,16838,0,23468.925351299727
2594,10227,0,12873.133045298997
1310,3832,0,5193.632628343156
10249,64747,0,75097.88949743645
5109,26619,0,31779.670324022114
1253,15790,0,17091.899241375173
1359,8892,0,10352.091143405456
49,2517,0,2615.5566089484587
14943,67169,0,82162.20289317585
10282,29334,0,39718.391230336994
5070,18870,0,23991.105809687946
2541,11304,0,13895.488807733185
7680,30446,0,38227.99744950167
5103,11374,0,16528.65627929735
5190,52910,0,58151.37090649404
3745,14644,0,18486.164977085285
1310,7602,0,8963.319218053304
7674,37011,0,44737.054883512435
10100,27418,0,37618.595808787795
3687,16824,0,20559.512295229837
1294,12534,0,13927.215781071767
98,3756,0,3903.457758217315
5101,27831,0,32983.0989815946
2505,23436,0,26039.224539998093
2563,16059,0,18672.03125286011
2520,7465,0,10035.265080966066
1382,1385,0,2868.3682635682853
11282,64948,0,76281.30240112096
12405,23576,0,36030.69021152945
5046,13696,0,18841.463451709133
48,6122,0,6218.713465676259
5109,21585,0,26744.972912592686
6206,69865,0,76169.62960257701
6481,23218,0,29751.21598915349
3852,16549,0,20452.404303446634
2663,7712,0,10477.51418794845
49,55480,0,55580.373870431016
1331,39633,0,41016.147133263985
15050,28618,0,43767.11062596605
2479,15954,0,18482.242773008387
49,6372,0,6472.686374886475
5270,51,0,5423.41474382246
6346,89826,0,96223.42588675657
1296,27541,0,28888.23176924602
2618,18969,0,21687.71873763721
97,7374,0,7519.629059198404
7554,97497,0,105101.39459534783
7611,41374,0,49084.90732563286
5038,26287,0,31374.70999826948
1330,16715,0,18097.296817568083
100,5126,0,5327.526312462593
5147,50,0,5247.926866436119
6224,79207,0,85480.90327124964
1360,25194,0,26654.091579036074
2561,15143,0,17754.122377443044
49,3842,0,3942.008770340819
7772,89375,0,97249.1408046241
8342,28467,0,36857.454989286234
3835,19043,0,22979.615607072297
1355,8831,0,10236.885582919298
5054,1300,0,6404.543770906137
7799,1397,0,9299.183997827924
1311,67965,0,69325.07648509971
2611,23119,0,25781.951357291644
50,14083,0,14235.053472873169
94,55007,0,55149.33865615817
10741,38159,0,48947.89906809625
3755,24528,0,28380.32208376316
50,13970,0,14071.318859877578
101,3883,0,4035.085951042724
7461,49245,0,56805.18967568524
5105,87047,0,92203.11628428801
3838,24132,0,28021.608075030574
99,15057,0,15256.03034123758
48,49024,0,49121.86201715476
2588,38247,0,40886.47423343862
2594,25072,0,27765.860491680352
2577,18993,0,21621.331686264577
50,8918,0,9018.718937761672
2520,21909,0,24526.208939853783
2582,82239,0,84871.64340630399
2624,29716,0,32392.17652003674
2585,18718,0,21403.241416102403
2571,8848,0,11469.89633506557
49,83869,0,83968.30566585685
2625,42317,0,45042.33791655953
3824,28990,0,32865.76247076247
1284,16181,0,17514.7616913558
95,2439,0,2629.7625920722185
10165,46832,0,57048.406468504785
7334,32603,0,40033.52599542468
