4,32752544.791372888,300000,-109.1751493045763
4,84884.9709529694,252000,-0.001319004278200688
4,8994.667662691549,300000,2.1486970314978473
4,135945.41237719497,300000,-0.15475311636540043
4,52017.9481059768,324000,4.007905138339921
4,26153.497135889604,276000,1.3384343331292934
4,7637.81742815042,276000,1.1746023680065043
4,87349.33266508418,300000,-0.10460739779364049
4,33998.97866854567,300000,5.920595533498759
4,20264.82112443904,300000,1.2176585638446493
4,17972.163665778302,348000,1.1416073887104177
4,39005.259121967385,300000,-0.5839551770056028
4,34844.926225378964,252000,1.0345495224163153
4,24903.006739105687,252000,1.4059887710542733
4,19074.51221813768,252000,1.1415978939272933
4,14018.915728956752,204000,1.131082551691973
4,31164.869424321318,180000,-0.6621538038622775
4,26553.7575406677,180000,1.2496107939802803
4,17671.352083157777,180000,1.1057862679955703
4,14775.265138667683,228000,1.0680754112315665
4,36697.6778173067,228000,-0.6460853258321613
